Customer ID,churn_probability,at_risk_rule_bucket,cycle_risk_score,recency_vs_expected_gap,rfm_segment,customer_value_score,last_product,last_category,funnel_products,intervention_priority,winback_action
12543,0.9047,At Risk,0.5,12.9,Lost,0.1578,MEASURING TAPE BABUSHKA PINK,22452," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
16264,0.9046,At Risk,0.5,47.125,Lost,0.1578,"KEY FOB , FRONT  DOOR ",21902," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
13039,0.9043,At Risk,0.5,24.904761904761905,Lost,0.1578,PAPER BUNTING RETRO SPOTS,22090," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
17599,0.9043,At Risk,0.5,134.66666666666666,Hibernating,0.1578,BABUSHKA LIGHTS STRING OF 10,22468," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
14935,0.9041,Watchlist,0.1466,0.7329192546583851,Hibernating,0.1578,POPPY'S PLAYHOUSE BATHROOM,22747," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
17792,0.9041,At Risk,0.5,36.90909090909091,Hibernating,0.1578,STAR DECORATION RUSTIC,22155," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
14160,0.904,At Risk,0.5,37.86206896551724,Lost,0.1578,JUMBO BAG PINK WITH WHITE SPOTS,22386," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
15685,0.904,At Risk,0.5,12.966666666666667,Lost,0.1578,"DECORATION HEN ON NEST, HANGING",22285," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
18051,0.904,At Risk,0.5,36.96774193548387,Hibernating,0.1578,BABUSHKA LIGHTS STRING OF 10,22468," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
18021,0.904,At Risk,0.5,149.66666666666666,Hibernating,0.1578,SET/10 RED SPOTTY PARTY CANDLES,21121," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
14172,0.904,At Risk,0.5,29.405405405405407,Lost,0.1578,WOODEN PICTURE FRAME WHITE FINISH,82482," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
13641,0.904,At Risk,0.5,52.72727272727273,Lost,0.1578,EDWARDIAN TOILET ROLL UNIT ,21299," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
16273,0.904,At Risk,0.5,73.375,Lost,0.1578,ENGLISH ROSE DESIGN QUILTED THROW,84467," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
16371,0.904,At Risk,0.5,12.933333333333334,Lost,0.1578,PINK/WHITE RIBBED MELAMINE JUG,84562A," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
13600,0.904,Watchlist,0.1559,0.7795031055900621,Hibernating,0.1578,INCENSE BAZAAR PEACH,17028J," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
15869,0.904,Watchlist,0.1238,0.6189111747851003,Need Attention,0.1578,HANGING JAM JAR T-LIGHT HOLDER,71459," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
17743,0.904,At Risk,0.5,254.0,Hibernating,0.1578,GRAND CHOCOLATECANDLE,72741," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
13734,0.904,At Risk,0.5,9.53191489361702,Lost,0.1578,SPACE FROG,21025," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
17918,0.904,At Risk,0.5,176.0,Hibernating,0.1578,REX CASH+CARRY JUMBO SHOPPER,21034," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
14369,0.904,At Risk,0.5,30.57894736842105,Lost,0.1578,LOVE BUILDING BLOCK WORD,21755," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
14269,0.904,At Risk,0.5,1776.5,Lost,0.1578,VINTAGE CREAM 3 BASKET CAKE STAND,72760B," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
13413,0.904,At Risk,0.5,64.33333333333333,Lost,0.1578,CORONA MEXICAN TRAY,79067," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
17011,0.904,At Risk,0.5,146.5,Lost,0.1578,ASSORTED COLOUR SILK COIN PURSE,85221," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
14556,0.904,At Risk,0.5,11.630434782608695,Lost,0.1578,FUNKY WASHING UP GLOVES ASSORTED,20751," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
16680,0.904,At Risk,0.5,77.83333333333333,Lost,0.1578,JUMBO BAG PINK WITH WHITE SPOTS,22386," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
12741,0.904,At Risk,0.5,117.0,Lost,0.1578,POSTAGE,POST," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
15962,0.904,At Risk,0.5,12.933333333333334,Lost,0.1578,ROMANTIC PINKS RIBBONS ,85049C," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
15666,0.904,At Risk,0.5,17.869565217391305,Lost,0.1578,HAPPY BIRTHDAY CARD TEDDY/CAKE,84201C," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
18197,0.904,At Risk,0.5,73.06451612903226,Hibernating,0.1578,CHARLIE + LOLA RED HOT WATER BOTTLE,84032B," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
16862,0.904,At Risk,0.5,9.918367346938776,Lost,0.1578,SET/6 RED SPOTTY PAPER PLATES,21094," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
13041,0.904,At Risk,0.5,8.297872340425531,Lost,0.1578,ILLUSTRATED CAT BOWL ,22350," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
12554,0.904,At Risk,0.5,12.933333333333334,Lost,0.1578,12 PENCILS TALL TUBE RED SPOTTY,20983," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
15748,0.904,At Risk,0.5,12.933333333333334,Lost,0.1578,FELTCRAFT DOLL MARIA,22272," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
17810,0.9035,At Risk,0.5,40.53333333333333,Hibernating,0.1578,3D HEARTS  HONEYCOMB PAPER GARLAND,21188," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
13768,0.9035,At Risk,0.5,125.75,Lost,0.1578,FELTCRAFT DOLL MOLLY,22273," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
15359,0.9035,At Risk,0.5,44.90909090909091,Lost,0.1578,TOAST ITS - BEST MUM,21354," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
13706,0.9035,Watchlist,0.1494,0.7469135802469136,Hibernating,0.1578,HEN HOUSE DECORATION,22284," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
14319,0.9034,At Risk,0.5,31.04605263157895,Lost,0.1578,WHITE HANGING HEART T-LIGHT HOLDER,85123A," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
16822,0.9034,At Risk,0.5,109.63636363636364,Lost,0.1578,WHITE NEWBAROQUE CANDLESTICK CANDLE,84625D," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
12638,0.9033,At Risk,0.5,19.3,Lost,0.1578,WOODLAND  HEIGHT CHART STICKERS ,21249," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
14954,0.9033,At Risk,0.5,21.4,Lost,0.1578,FELTCRAFT DOLL MARIA,22272," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
14969,0.9033,At Risk,0.5,21.433333333333334,Lost,0.1578,ZINC HEART LATTICE 2 WALL PLANTER,20845," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
17113,0.9032,At Risk,0.5,20.181818181818183,Lost,0.1578,BLUE SAVANNAH PICNIC HAMPER FOR 4,84797B," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
15141,0.9032,At Risk,0.5,12.40625,Lost,0.1578,VINTAGE SNAP CARDS,21790," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
18070,0.9029,At Risk,0.5,89.70491803278689,Hibernating,0.1578,VINTAGE UNION JACK CUSHION COVER,21622," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
16335,0.9025,At Risk,0.5,14.028571428571428,Lost,0.1578,PACK OF 20 SPACEBOY NAPKINS,22613," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
14734,0.9025,At Risk,0.5,7.888888888888889,Lost,0.1578,GINGHAM HEART  DOORSTOP RED,21411," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
18258,0.9025,At Risk,0.5,15.20754716981132,Hibernating,0.1578,RED  HARMONICA IN BOX ,21915," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
13337,0.9022,At Risk,0.5,1509.7037037037037,Lost,0.1578,MINI JIGSAW BAKE A CAKE ,22543," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
15970,0.9021,Watchlist,0.1647,0.823728813559322,Need Attention,0.1578,BLUE 3 PIECE POLKADOT CUTLERY SET,84997C," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
16063,0.9017,At Risk,0.5,6.633333333333334,Need Attention,0.1578,MAGIC DRAWING SLATE PURDEY,22536," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
14155,0.9017,At Risk,0.5,6.833333333333333,Hibernating,0.1578,EDWARDIAN PARASOL PINK,15056P," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
13132,0.9017,At Risk,0.5,6.7,Hibernating,0.1578,ORGANISER WOOD ANTIQUE WHITE ,22168," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
15736,0.9017,At Risk,0.5,7527.6,Lost,0.1578,SET OF 6 T-LIGHTS SANTA,22809," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
15408,0.9017,At Risk,0.5,6.766666666666667,Need Attention,0.1578,FILIGRIS HEART WITH BUTTERFLY,21390," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
13121,0.9017,At Risk,0.5,6.933333333333334,Hibernating,0.1578,ROUND SNACK BOXES SET OF 4 SKULLS,22327," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
14059,0.9017,At Risk,0.5,6.866666666666666,Hibernating,0.1578,PLASTERS IN TIN WOODLAND ANIMALS,22554," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
13358,0.9017,At Risk,0.5,6.933333333333334,Hibernating,0.1578,RED RETROSPOT SMALL MILK JUG,21535," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
18267,0.9017,At Risk,0.5,875.4615384615385,Hibernating,0.1578,HYACINTH BULB T-LIGHT CANDLES,85172," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
13459,0.9017,At Risk,0.5,9.724137931034482,Lost,0.1578,MOUSE TOY WITH PINK T-SHIRT,84580," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
16481,0.9017,At Risk,0.5,517.3181818181818,Lost,0.1578,JUMBO BAG RED WHITE SPOTTY ,85099B," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
18163,0.9017,At Risk,0.5,804.3478260869565,Hibernating,0.1578,PACK OF 12 RED SPOTTY TISSUES ,21980," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
13024,0.9017,At Risk,0.5,3.5982142857142856,Lost,0.1578,RED TOADSTOOL LED NIGHT LIGHT,21731," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
13825,0.9017,At Risk,0.5,5.146788990825688,Lost,0.1578,BABY MOUSE RED GINGHAM DRESS,21841," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
15229,0.9017,At Risk,0.5,17.5,Lost,0.1578,PINK CREAM FELT CRAFT TRINKET BOX ,20972," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
15226,0.9017,At Risk,0.5,8.333333333333334,Need Attention,0.1578,SET OF 4 NAPKIN CHARMS STARS   ,22642," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
14041,0.9017,At Risk,0.5,6.833333333333333,Hibernating,0.1578,WHITE METAL LANTERN,71053," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
13494,0.9017,At Risk,0.5,8.366666666666667,Hibernating,0.1578,EDWARDIAN PARASOL RED,20679," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
13163,0.9017,At Risk,0.5,36.6,Lost,0.1578,TWO EMBOSSED HEART MINI DRAWERS,21276," DOLLY GIRL BEAKER, 10 COLOUR SPACEBOY PEN, 12 COLOURED PARTY BALLOONS, 12 IVORY ROSE PEG PLACE SETTINGS, 12 MINI TOADSTOOL PEGS",P1 - Urgent Win-back,Email chăm sóc + voucher mạnh + nhắc đúng chu kỳ mua
