Customer ID,snapshot_date,recency_days,frequency_90d,monetary_90d,avg_order_value_90d,return_rate_90d,tenure_days,n_unique_days,avg_days_between_orders,day_of_week_mode,recency_velocity,churn_label,purchase_intensity,loyalty_score,retention_score,customer_value_score,churn_risk_index,rfm_segment,cycle_median_gap_days,cycle_mean_gap_days,cycle_std_gap_days,cycle_cv,orders_last30d,orders_prev60d,spend_last30d,spend_prev60d,order_rate_ratio,spend_rate_ratio,frequency_momentum,spend_momentum,expected_cycle_days,recency_vs_expected_gap,days_past_expected_gap,cycle_break_flag,cycle_risk_score,at_risk_rule_score,at_risk_rule_bucket,churn_probability,churn_predicted,total_units_90d,avg_units_per_line_90d,distinct_products_90d,distinct_invoices_90d,latest_country,avg_units_per_invoice_90d,max_units_per_invoice_90d,customer_model,behavior_segment
13196,2011-10-10 12:50:00,24,63,1074.82,17.060634920634918,0.0,556,6,3.0170454545454546,4,0.04316546762589928,0,0.11330935251798561,0.5472,0.9568,0.1727,0.5913,Champions,154.0,133.25,55.35961976025486,0.4154568087073535,1.0,0.0,1074.82,0.0,3.0,1075.82,1.0,1074.82,154.0,0.15584415584415584,-130.0,0,0.0312,0,Low Risk,0.5502,1,739.0,11.73015873015873,63.0,1.0,United Kingdom,739.0,739.0,B2B / Account-like,Key Account / Strategic
13197,2011-10-10 12:50:00,549,0,0.0,0.0,0.0,549,1,0.0,4,1.0,1,0.0,0.3,0.0,0.1578,0.9151,Lost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,18.3,519.0,1,0.5,4,At Risk,0.958,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
13198,2011-10-10 12:50:00,3,34,483.66,14.22529411764706,0.058823529411764705,373,11,1.2323232323232323,0,0.00804289544235925,0,0.09115281501340483,0.4701,0.9336,0.1655,0.5856,Champions,45.0,52.333333333333336,22.387992813609312,0.42779604102438173,0.0,1.0,0.0,489.86,0.5,0.0040661976985321025,-0.5,-244.93,45.0,0.06666666666666667,-42.0,0,0.2461,2,Watchlist,0.2032,1,388.0,12.125,32.0,1.0,United Kingdom,388.0,388.0,B2C / Consumer-like,Explorer / Cross-sell Ready
13199,2011-10-10 12:50:00,4,22,1104.74,50.21545454545455,0.0,674,47,4.031055900621118,3,0.005934718100890208,0,0.032640949554896145,0.6006,0.9941,0.1681,0.5871,Champions,13.5,15.227272727272727,9.336788518259945,0.6131622310499069,2.0,4.0,530.14,574.6,1.0,1.8423170308706207,0.0,242.83999999999997,13.5,0.2962962962962963,-9.5,0,0.0593,0,Low Risk,0.0707,0,930.0,42.27272727272727,18.0,6.0,United Kingdom,155.0,242.0,B2B / Account-like,Key Account / Strategic
13200,2011-10-10 12:50:00,13,35,627.01,17.914571428571428,0.0,65,2,1.5,0,0.2,0,0.5384615384615384,0.3296,0.8,0.1665,0.591,Champions,52.0,52.0,0.0,0.0,1.0,1.0,307.69,319.32,1.5,1.9213867795344206,0.5,148.03,52.0,0.25,-39.0,0,0.05,0,Low Risk,0.4027,1,410.0,11.714285714285714,34.0,2.0,United Kingdom,205.0,249.0,B2C / Consumer-like,Explorer / Cross-sell Ready
13201,2011-10-10 12:50:00,441,0,0.0,0.0,0.0,582,4,1.6352941176470588,0,0.7577319587628866,1,0.0,0.3624,0.2423,0.1578,0.8513,Lost,45.0,46.666666666666664,24.931015935086872,0.5342360557518616,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,9.8,396.0,1,0.5,4,At Risk,0.9301,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,At Risk / Churned
13202,2011-10-10 12:50:00,318,0,0.0,0.0,0.0,670,8,5.057971014492754,1,0.4746268656716418,1,0.0,0.4558,0.5254,0.1578,0.7788,Hibernating,46.0,56.0,24.758836806279895,0.4421220858264267,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,46.0,6.913043478260869,272.0,1,0.5,4,At Risk,0.7648,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,At Risk / Churned
13203,2011-10-10 12:50:00,60,10,144.15,14.415000000000001,0.0,661,9,4.5227272727272725,3,0.0907715582450832,0,0.015128593040847202,0.5678,0.9092,0.1604,0.6244,Loyal,91.0,86.0,36.804502830108014,0.42795933523381413,0.0,1.0,0.0,144.15,0.5,0.013684570646595963,-0.5,-72.075,91.0,0.6593406593406593,-31.0,0,0.3634,2,Watchlist,0.2726,1,129.0,12.9,10.0,1.0,United Kingdom,129.0,129.0,B2C / Consumer-like,Core Active
13204,2011-10-10 12:50:00,670,0,0.0,0.0,0.0,670,1,0.0,1,1.0,1,0.0,0.3,0.0,0.1578,0.9864,Lost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,22.333333333333332,640.0,1,0.5,4,At Risk,0.9401,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
13205,2011-10-10 12:50:00,382,0,0.0,0.0,0.0,382,1,0.0,2,1.0,1,0.0,0.3,0.0,0.1578,0.8165,Lost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,12.733333333333333,352.0,1,0.5,4,At Risk,0.9392,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
13206,2011-10-10 12:50:00,339,0,0.0,0.0,0.0,671,12,0.573943661971831,0,0.5052160953800298,1,0.0,0.4469,0.4948,0.1578,0.7912,Hibernating,21.0,30.181818181818183,28.148367244165275,0.9326266255596928,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21.0,16.142857142857142,318.0,1,0.5,4,At Risk,0.6401,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,At Risk / Churned
13207,2011-10-10 12:50:00,90,0,0.0,0.0,0.0,551,3,51.111111111111114,1,0.16333938294010888,0,0.0,0.504,0.8367,0.1578,0.6443,Potential Loyalist,231.0,231.0,70.0,0.30303030303030304,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,231.0,0.38961038961038963,-141.0,0,0.0779,2,Watchlist,0.5287,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,Core Active
13208,2011-10-10 12:50:00,94,0,0.0,0.0,0.0,675,7,2.7009345794392523,3,0.13925925925925925,0,0.0,0.5571,0.8607,0.1578,0.6466,Potential Loyalist,76.5,96.83333333333333,57.912050175723834,0.5980590379592823,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,76.5,1.2287581699346406,17.5,0,0.2458,3,Watchlist,0.3857,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,Core Active
13209,2011-10-10 12:50:00,47,97,1777.49,18.324639175257733,0.05154639175257732,623,13,1.9689655172413794,1,0.0754414125200642,0,0.15569823434991975,0.5731,0.8769,0.1811,0.597,Loyal,63.0,61.77777777777778,43.72077507134916,0.7077103878455799,0.0,2.0,0.0,1793.6399999999999,0.3333333333333333,0.0011138090040319886,-1.0,-896.8199999999999,63.0,0.746031746031746,-16.0,0,0.4157,2,Watchlist,0.1927,1,1392.0,15.130434782608695,87.0,2.0,United Kingdom,696.0,868.0,B2B / Account-like,Key Account / Strategic
13210,2011-10-10 12:50:00,33,22,353.48,16.067272727272726,0.0,33,1,0.0,2,1.0,1,0.6666666666666666,0.3041,0.0,0.1632,0.6058,Loyal,0.0,0.0,0.0,0.0,0.0,1.0,0.0,353.48,0.5,0.005626195566557893,-0.5,-176.74,30.0,1.1,3.0,0,0.4526,2,Watchlist,0.5684,1,316.0,14.363636363636363,22.0,1.0,United Kingdom,316.0,316.0,B2C / Consumer-like,Explorer / Cross-sell Ready
13211,2011-10-10 12:50:00,34,43,673.94,15.673023255813956,0.0,672,8,3.295336787564767,6,0.050595238095238096,0,0.06398809523809523,0.5904,0.9494,0.1678,0.6018,Loyal,68.0,91.14285714285714,78.9419833465937,0.8661346135206206,0.0,1.0,0.0,673.94,0.5,0.0029588425008136815,-0.5,-336.97,68.0,0.5,-34.0,0,0.3329,2,Watchlist,0.2951,1,533.0,12.395348837209303,42.0,1.0,United Kingdom,533.0,533.0,B2C / Consumer-like,Explorer / Cross-sell Ready
13212,2011-10-10 12:50:00,0,56,291.47,5.204821428571429,0.0,0,1,0.0,6,0.0,0,56.0,0.3105,1.0,0.1673,0.5801,Champions,0.0,0.0,0.0,0.0,2.0,0.0,291.47,0.0,5.0,292.47,2.0,291.47,30.0,0.0,-30.0,0,0.0,0,Low Risk,0.4239,1,95.0,1.6964285714285714,55.0,2.0,United Kingdom,47.5,78.0,B2C / Consumer-like,Explorer / Cross-sell Ready
13213,2011-10-10 12:50:00,67,18,412.35,22.908333333333335,0.0,507,12,2.562130177514793,3,0.13214990138067062,0,0.03550295857988166,0.4981,0.8679,0.1631,0.6265,Loyal,39.0,55.0,53.75872022286245,0.9774312767793173,0.0,1.0,0.0,412.35,0.5,0.004826837214914927,-0.5,-206.175,39.0,1.7179487179487178,28.0,1,0.5763,3,Watchlist,0.3561,1,153.0,8.5,18.0,1.0,United Kingdom,153.0,153.0,B2C / Consumer-like,Explorer / Cross-sell Ready
13214,2011-10-10 12:50:00,357,0,0.0,0.0,0.0,585,7,0.9912280701754386,2,0.6102564102564103,1,0.0,0.4009,0.3897,0.1578,0.8018,Lost,41.5,38.166666666666664,12.266711956438131,0.32139856654423055,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,41.5,8.602409638554217,315.5,1,0.5,4,At Risk,0.8656,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,At Risk / Churned
13215,2011-10-10 12:50:00,341,0,0.0,0.0,0.0,341,1,0.0,1,1.0,1,0.0,0.3,0.0,0.1578,0.7923,Hibernating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,11.366666666666667,311.0,1,0.5,4,At Risk,0.7077,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
13216,2011-10-10 12:50:00,207,0,0.0,0.0,0.0,207,1,0.0,3,1.0,1,0.0,0.3,0.0,0.1578,0.7133,Hibernating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,6.9,177.0,1,0.5,4,At Risk,0.9017,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
13217,2011-10-10 12:50:00,61,6,48.62,8.103333333333333,0.5,595,5,75.85714285714286,1,0.10252100840336134,1,0.010084033613445379,0.5374,0.4487,0.1591,0.6259,Loyal,25.0,177.66666666666666,227.31084932801213,1.2794231669494116,0.0,2.0,0.0,448.98,0.3333333333333333,0.004434786465031709,-1.0,-224.49,25.0,2.44,36.0,1,0.7541,4,At Risk,0.6975,1,162.0,54.0,2.0,2.0,United Kingdom,81.0,144.0,B2C / Consumer-like,Core Active
13218,2011-10-10 12:50:00,66,5,62.64,12.528,0.0,66,1,0.0,3,1.0,1,0.07575757575757576,0.3009,0.0,0.1592,0.629,Loyal,0.0,0.0,0.0,0.0,0.0,1.0,0.0,62.64,0.5,0.03094059405940594,-0.5,-31.32,30.0,2.2,36.0,1,0.6692,4,At Risk,0.7077,1,88.0,17.6,5.0,1.0,United Kingdom,88.0,88.0,B2C / Consumer-like,Core Active
13219,2011-10-10 12:50:00,557,0,0.0,0.0,0.0,557,1,0.0,2,1.0,1,0.0,0.3,0.0,0.1578,0.9198,Lost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,18.566666666666666,527.0,1,0.5,4,At Risk,0.9455,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
13220,2011-10-10 12:50:00,17,4,92.8,23.2,0.0,515,5,9.538461538461538,3,0.03300970873786408,1,0.007766990291262136,0.5211,0.967,0.1595,0.6003,Loyal,70.5,124.25,128.5133747903307,1.0343128755761022,1.0,0.0,92.8,0.0,3.0,93.8,1.0,92.8,70.5,0.24113475177304963,-53.5,0,0.0482,0,Low Risk,0.6884,1,64.0,16.0,4.0,1.0,United Kingdom,64.0,64.0,B2C / Consumer-like,Core Active
13221,2011-10-10 12:50:00,179,0,0.0,0.0,0.0,298,2,1.8307692307692307,2,0.6006711409395973,1,0.0,0.3527,0.3993,0.1578,0.6968,Hibernating,119.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,119.0,1.504201680672269,60.0,1,0.3008,3,Watchlist,0.6783,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,At Risk / Churned
13222,2011-10-10 12:50:00,516,0,0.0,0.0,0.0,516,1,0.0,1,1.0,1,0.0,0.3,0.0,0.1578,0.8956,Lost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,17.2,486.0,1,0.5,4,At Risk,0.7214,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
13223,2011-10-10 12:50:00,139,0,0.0,0.0,0.0,604,6,38.5,0,0.23013245033112584,1,0.0,0.5058,0.7699,0.1578,0.6732,Potential Loyalist,93.0,93.0,56.3382640840131,0.6057877858496032,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,93.0,1.4946236559139785,46.0,0,0.2989,3,Watchlist,0.5942,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,Core Active
13224,2011-10-10 12:50:00,90,0,0.0,0.0,0.0,90,1,0.0,0,1.0,0,0.0,0.3,0.0,0.1578,0.6443,Potential Loyalist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,3.0,60.0,1,0.5,4,At Risk,0.5605,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
13225,2011-10-10 12:50:00,82,2,557.6800000000001,278.84000000000003,0.0,662,14,5.0,0,0.12386706948640483,0,0.0030211480362537764,0.557,0.8761,0.1697,0.638,Loyal,56.5,48.25,21.233326792254356,0.44006894906226646,0.0,1.0,0.0,557.6800000000001,0.5,0.0035734705546026295,-0.5,-278.84000000000003,56.5,1.4513274336283186,25.5,0,0.5231,3,Watchlist,0.3942,1,296.0,148.0,2.0,1.0,United Kingdom,296.0,296.0,B2C / Consumer-like,Core Active
13226,2011-10-10 12:50:00,212,0,0.0,0.0,0.0,332,2,4.444444444444445,4,0.6385542168674698,1,0.0,0.3531,0.3614,0.1578,0.7162,Hibernating,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,120.0,1.7666666666666666,92.0,1,0.3533,3,Watchlist,0.7394,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,At Risk / Churned
13227,2011-10-10 12:50:00,141,0,0.0,0.0,0.0,141,1,0.0,6,1.0,1,0.0,0.3,0.0,0.1578,0.6744,Potential Loyalist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,4.7,111.0,1,0.5,4,At Risk,0.8456,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
13228,2011-10-10 12:50:00,20,2,358.0,179.0,0.0,20,1,0.0,0,1.0,1,0.1,0.3004,0.0,0.1655,0.6019,Loyal,0.0,0.0,0.0,0.0,1.0,0.0,358.0,0.0,3.0,359.0,1.0,358.0,30.0,0.6666666666666666,-10.0,0,0.1333,0,Low Risk,0.7306,1,200.0,100.0,2.0,1.0,United Kingdom,200.0,200.0,B2C / Consumer-like,Core Active
13229,2011-10-10 12:50:00,165,0,0.0,0.0,0.0,165,1,0.0,3,1.0,1,0.0,0.3,0.0,0.1578,0.6885,Hibernating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,5.5,135.0,1,0.5,4,At Risk,0.8656,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
13230,2011-10-10 12:50:00,77,27,110.44,4.09037037037037,0.037037037037037035,570,27,0.4342701722574796,6,0.13508771929824562,0,0.04736842105263158,0.5232,0.8329,0.1623,0.6313,Loyal,13.5,18.96153846153846,14.627373625213707,0.771423355487944,0.0,2.0,0.0,154.0,0.3333333333333333,0.01282051282051282,-1.0,-77.0,13.5,5.703703703703703,63.5,1,0.765,4,At Risk,0.3393,1,120.0,4.615384615384615,26.0,2.0,United Kingdom,60.0,108.0,B2C / Consumer-like,Explorer / Cross-sell Ready
13231,2011-10-10 12:50:00,485,0,0.0,0.0,0.0,485,1,0.0,4,1.0,1,0.0,0.3,0.0,0.1578,0.8773,Lost,,,,,,,,,,,,,30.0,16.166666666666668,455.0,1,0.5,4,At Risk,0.9308,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
13232,2011-10-10 12:50:00,37,34,157.6,4.635294117647058,0.0,182,5,0.8773006134969326,6,0.2032967032967033,0,0.18681318681318682,0.3705,0.7967,0.1635,0.6063,Loyal,25.5,36.25,27.806249297594956,0.7670689461405505,0.0,1.0,0.0,157.6,0.5,0.012531328320802006,-0.5,-78.8,25.5,1.4509803921568627,11.5,0,0.5219,3,Watchlist,0.2032,1,102.0,3.0,34.0,1.0,United Kingdom,102.0,102.0,B2C / Consumer-like,Explorer / Cross-sell Ready
13233,2011-10-10 12:50:00,13,26,300.88,11.572307692307692,0.0,633,4,8.24,4,0.020537124802527645,1,0.04107424960505529,0.5792,0.9795,0.1633,0.5933,Champions,262.0,206.66666666666666,86.87666864904268,0.4203709773340775,1.0,0.0,300.88,0.0,3.0,301.88,1.0,300.88,262.0,0.04961832061068702,-249.0,0,0.0099,0,Low Risk,0.6762,1,600.0,23.076923076923077,26.0,1.0,United Kingdom,600.0,600.0,B2B / Account-like,Bulk / Wholesale
13234,2011-10-10 12:50:00,612,0,0.0,0.0,0.0,672,2,0.9833333333333333,0,0.9107142857142857,1,0.0,0.3265,0.0893,0.1578,0.9522,Lost,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,60.0,10.2,552.0,1,0.5,4,At Risk,0.9363,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,At Risk / Churned
13235,2011-10-10 12:50:00,151,0,0.0,0.0,0.0,151,2,0.0,2,1.0,1,0.0,0.3,0.0,0.1578,0.6803,Hibernating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,5.033333333333333,121.0,1,0.5,4,At Risk,0.7394,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,At Risk / Churned
13236,2011-10-10 12:50:00,27,24,421.65,17.568749999999998,0.125,46,2,0.782608695652174,3,0.5869565217391305,0,0.5217391304347826,0.3129,0.3614,0.1639,0.6017,Champions,0.0,0.0,0.0,0.0,0.0,1.0,0.0,439.23,0.5,0.004532783355619518,-0.5,-219.615,0.782608695652174,34.5,26.217391304347824,1,0.7327,4,At Risk,0.4247,1,168.0,8.0,21.0,1.0,United Kingdom,168.0,168.0,B2C / Consumer-like,Explorer / Cross-sell Ready
13237,2011-10-10 12:50:00,327,0,0.0,0.0,0.0,327,1,0.0,2,1.0,1,0.0,0.3,0.0,0.1578,0.7841,Hibernating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,10.9,297.0,1,0.5,4,At Risk,0.7586,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
13238,2011-10-10 12:50:00,103,0,0.0,0.0,0.0,529,4,13.709677419354838,2,0.1947069943289225,0,0.0,0.4885,0.8053,0.1578,0.6519,Potential Loyalist,160.0,142.33333333333334,53.33124995930831,0.37469262266492953,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,160.0,0.64375,-57.0,0,0.1288,2,Watchlist,0.5656,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,Core Active
13239,2011-10-10 12:50:00,201,0,0.0,0.0,0.0,441,6,2.5319148936170213,3,0.4557823129251701,1,0.0,0.4062,0.5442,0.1578,0.7097,Hibernating,30.0,60.25,69.70069942260264,1.1568580817029483,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,6.7,171.0,1,0.5,4,At Risk,0.5947,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,At Risk / Churned
13240,2011-10-10 12:50:00,35,15,110.04,7.336,0.0,591,7,2.7512437810945274,6,0.05922165820642978,1,0.025380710659898477,0.5488,0.9408,0.1607,0.6088,Loyal,80.5,92.66666666666667,47.72723424721873,0.5150420961930079,0.0,1.0,0.0,110.04,0.5,0.017850767583006067,-0.5,-55.02,80.5,0.43478260869565216,-45.5,0,0.3179,2,Watchlist,0.4802,1,57.0,3.8,15.0,1.0,United Kingdom,57.0,57.0,B2C / Consumer-like,Core Active
13241,2011-10-10 12:50:00,351,0,0.0,0.0,0.0,351,1,0.0,6,1.0,1,0.0,0.3,0.0,0.1578,0.7982,Lost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,11.7,321.0,1,0.5,4,At Risk,0.8206,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
13242,2011-10-10 12:50:00,51,8,166.4,20.8,0.0,607,6,16.264705882352942,1,0.08401976935749589,1,0.013179571663920923,0.5475,0.916,0.1604,0.6194,Loyal,101.0,111.2,71.46299741824437,0.6426528544806148,0.0,1.0,0.0,166.4,0.5,0.011876484560570071,-0.5,-83.2,101.0,0.504950495049505,-50.0,0,0.3327,2,Watchlist,0.5535,1,80.0,10.0,8.0,1.0,United Kingdom,80.0,80.0,B2C / Consumer-like,Core Active
13243,2011-10-10 12:50:00,142,0,0.0,0.0,0.0,570,3,2.088235294117647,3,0.24912280701754386,1,0.0,0.4894,0.7509,0.1578,0.6749,Potential Loyalist,214.0,214.0,32.0,0.14953271028037382,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,214.0,0.6635514018691588,-72.0,0,0.1327,2,Watchlist,0.6783,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,Core Active
13244,2011-10-10 12:50:00,32,27,121.74000000000001,4.508888888888889,0.0,32,1,0.0,3,1.0,1,0.84375,0.3051,0.0,0.1623,0.6047,Loyal,0.0,0.0,0.0,0.0,0.0,1.0,0.0,121.74000000000001,0.5,0.016162922256343946,-0.5,-60.870000000000005,30.0,1.0666666666666667,2.0,0,0.4445,2,Watchlist,0.5189,1,38.0,1.4074074074074074,27.0,1.0,United Kingdom,38.0,38.0,B2C / Consumer-like,Explorer / Cross-sell Ready
13245,2011-10-10 12:50:00,371,0,0.0,0.0,0.0,371,1,0.0,6,1.0,0,0.0,0.3,0.0,0.1578,0.81,Lost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,12.366666666666667,341.0,1,0.5,4,At Risk,0.8125,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
13246,2011-10-10 12:50:00,115,0,0.0,0.0,0.0,464,10,0.9885714285714285,2,0.2478448275862069,0,0.0,0.4544,0.7522,0.1578,0.659,Potential Loyalist,30.0,38.77777777777778,26.190658970021175,0.6754038129804888,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,3.8333333333333335,85.0,1,0.5,4,At Risk,0.4269,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,Core Active
13247,2011-10-10 12:50:00,22,14,305.07,21.790714285714284,0.0,22,1,0.0,6,1.0,0,0.6363636363636364,0.3026,0.0,0.162,0.6009,Loyal,0.0,0.0,0.0,0.0,1.0,0.0,305.07,0.0,3.0,306.07,1.0,305.07,30.0,0.7333333333333333,-8.0,0,0.1467,0,Low Risk,0.4345,1,203.0,14.5,14.0,1.0,United Kingdom,203.0,203.0,B2C / Consumer-like,Core Active
13248,2011-10-10 12:50:00,64,5,78.21000000000001,15.642000000000001,0.0,128,2,2.56,4,0.5,1,0.0390625,0.3293,0.5,0.1594,0.6278,Loyal,65.0,65.0,0.0,0.0,0.0,1.0,0.0,78.21000000000001,0.5,0.02493454681461164,-0.5,-39.105000000000004,65.0,0.9846153846153847,-1.0,0,0.4269,2,Watchlist,0.6607,1,54.0,10.8,5.0,1.0,United Kingdom,54.0,54.0,B2C / Consumer-like,Core Active
13249,2011-10-10 12:50:00,31,21,419.57,19.97952380952381,0.0,624,9,17.323529411764707,2,0.049679487179487176,1,0.03365384615384615,0.5663,0.9503,0.1635,0.6047,Champions,55.5,74.0,51.70589908318006,0.6987283659889197,0.0,2.0,0.0,419.57,0.3333333333333333,0.00474417060037479,-1.0,-209.785,55.5,0.5585585585585585,-24.5,0,0.3777,2,Watchlist,0.5389,1,306.0,14.571428571428571,21.0,2.0,United Kingdom,153.0,240.0,B2C / Consumer-like,Explorer / Cross-sell Ready
13250,2011-10-10 12:50:00,392,0,0.0,0.0,0.0,441,3,2.526315789473684,6,0.8888888888888888,1,0.0,0.3217,0.1111,0.1578,0.8224,Lost,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,42.0,9.333333333333334,350.0,1,0.5,4,At Risk,0.8656,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,At Risk / Churned
13251,2011-10-10 12:50:00,341,0,0.0,0.0,0.0,341,1,0.0,1,1.0,1,0.0,0.3,0.0,0.1578,0.7923,Hibernating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,11.366666666666667,311.0,1,0.5,4,At Risk,0.7077,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
13252,2011-10-10 12:50:00,333,0,0.0,0.0,0.0,565,3,11.0,2,0.5893805309734513,1,0.0,0.4027,0.4106,0.1578,0.7876,Hibernating,231.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,231.0,1.4415584415584415,102.0,0,0.2883,3,Watchlist,0.7849,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,At Risk / Churned
13253,2011-10-10 12:50:00,96,0,0.0,0.0,0.0,643,4,7.378378378378378,1,0.14930015552099535,1,0.0,0.542,0.8507,0.1578,0.6478,Potential Loyalist,183.0,182.33333333333334,74.3026842643581,0.4075101513584539,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,183.0,0.5245901639344263,-87.0,0,0.1049,2,Watchlist,0.6976,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,Core Active
13254,2011-10-10 12:50:00,315,0,0.0,0.0,0.0,315,1,0.0,6,1.0,1,0.0,0.3,0.0,0.1578,0.777,Hibernating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,10.5,285.0,1,0.5,4,At Risk,0.8106,1,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,B2C / Consumer-like,One-time / Occasional
